date,precipitation_sum,rain_sum,temperature_mean,temperature_min,temperature_max,windspeed_10m_max,windspeed,humidity,pressure
2022-07-18,0.0,0.0,11.4,8.0,13.8,25.6,15.8,56,1010.6
2022-07-19,4.5,4.5,10.7,8.5,12.7,27.3,15.9,80,1020.7
2022-07-20,3.0,3.0,11.2,8.4,14.8,14.3,9.0,87,1024.5
2022-07-21,5.0,5.0,13.2,9.5,14.8,20.4,14.0,77,1025.0
2022-07-22,2.1,2.1,14.8,12.5,17.2,21.7,14.8,70,1022.4
2022-07-23,2.1,2.1,13.0,10.3,16.3,12.3,7.4,87,1018.2
2022-07-24,1.2,1.2,11.8,8.4,17.2,10.7,6.6,89,1015.8
2022-07-25,0.0,0.0,11.6,7.0,17.6,12.6,9.5,88,1012.2
2022-07-26,4.2,4.2,11.9,8.4,17.0,28.6,14.9,74,1005.0
2022-07-27,0.0,0.0,11.6,8.6,16.5,26.7,19.8,61,1010.3
2022-07-28,0.0,0.0,12.8,9.4,18.4,19.5,13.6,69,1015.5
2022-07-29,0.0,0.0,11.5,8.3,14.9,24.9,15.4,65,1017.3
2022-07-30,0.0,0.0,9.8,4.5,15.1,13.2,8.8,71,1020.8
2022-07-31,0.0,0.0,11.2,4.0,16.5,16.6,11.0,74,1016.3
2022-08-01,0.6,0.6,13.7,7.9,18.5,22.2,14.0,61,1009.9
2022-08-02,0.0,0.0,11.0,5.9,17.7,13.5,9.6,65,1012.2
2022-08-03,0.3,0.3,15.4,10.1,21.6,22.1,17.1,60,1007.4
2022-08-04,7.1,7.1,17.9,16.1,20.7,32.2,23.2,73,1000.9
2022-08-05,0.0,0.0,16.9,12.2,20.9,24.3,17.6,65,998.3
2022-08-06,0.2,0.2,13.7,10.1,17.9,23.1,15.0,56,1002.4
2022-08-07,3.4,3.4,11.9,8.7,16.2,20.5,14.3,70,1009.4
2022-08-08,0.1,0.1,11.7,8.4,15.4,21.3,15.1,74,1015.4
2022-08-09,2.2,2.2,11.0,8.0,14.3,25.1,16.7,79,1018.0
2022-08-10,2.1,2.1,11.7,8.3,15.5,15.6,11.2,84,1020.9
2022-08-11,0.1,0.1,11.7,6.4,16.4,15.3,9.3,82,1016.6
2022-08-12,11.4,11.4,13.7,11.8,17.5,16.0,12.7,80,1011.1
2022-08-13,3.7,3.7,12.7,9.2,16.8,16.6,10.9,74,1005.7
2022-08-14,0.0,0.0,12.2,9.3,16.1,24.2,19.4,60,1002.5
2022-08-15,0.0,0.0,13.0,10.2,17.6,22.3,17.2,57,1002.0
2022-08-16,0.0,0.0,12.0,8.2,17.2,18.4,14.0,63,1004.4
2022-08-17,0.0,0.0,11.5,7.0,17.9,17.1,10.8,76,1011.9
2022-08-18,0.0,0.0,12.7,6.6,20.0,16.1,9.3,74,1008.2
2022-08-19,1.6,1.6,13.7,9.1,18.4,19.2,12.5,68,1006.9
2022-08-20,0.0,0.0,12.2,6.9,18.5,21.3,13.8,65,1013.5
2022-08-21,0.0,0.0,12.8,9.4,17.6,16.8,11.6,63,1018.8
2022-08-22,0.0,0.0,13.2,6.5,20.6,22.8,12.2,62,1012.2
2022-08-23,23.6,23.6,12.5,7.7,20.3,33.1,21.1,69,1005.5
2022-08-24,0.6,0.6,11.0,7.3,16.4,22.1,17.7,60,1013.4
2022-08-25,0.4,0.4,12.5,8.1,17.5,19.5,12.8,68,1015.9
2022-08-26,0.8,0.8,12.8,9.6,16.2,23.0,14.6,81,1020.6
2022-08-27,1.6,1.6,12.9,10.3,16.8,12.0,8.5,86,1022.3
2022-08-28,0.0,0.0,13.6,7.8,18.8,16.6,9.6,85,1021.5
2022-08-29,0.0,0.0,15.5,12.2,19.4,20.2,13.4,86,1017.2
2022-08-30,0.1,0.1,17.1,13.0,22.9,24.8,16.9,65,1010.5
2022-08-31,2.0,2.0,14.3,9.3,18.5,19.1,10.6,74,1016.9
2022-09-01,1.0,1.0,14.4,9.6,19.0,18.1,10.1,86,1016.2
2022-09-02,2.5,2.5,13.4,10.1,16.4,29.1,17.9,83,1015.7
2022-09-03,7.6,7.6,13.6,11.6,15.0,33.2,26.4,70,1017.7
2022-09-04,3.0,3.0,13.8,11.3,16.6,28.7,21.8,73,1018.0
2022-09-05,0.5,0.5,12.8,9.3,16.4,25.6,15.9,73,1017.3
2022-09-06,2.2,2.2,12.3,9.4,15.2,13.8,9.8,79,1018.5
2022-09-07,0.9,0.9,13.4,8.3,17.1,14.5,8.1,78,1017.8
2022-09-08,0.1,0.1,15.9,12.7,19.1,29.6,20.0,75,1012.4
2022-09-09,6.6,6.6,15.3,13.5,19.1,17.0,12.7,77,1006.0
2022-09-10,0.1,0.1,15.7,12.0,21.2,18.0,13.7,66,1003.1
2022-09-11,0.0,0.0,13.7,9.2,20.0,17.3,10.2,65,1007.8
2022-09-12,0.0,0.0,12.7,8.2,19.1,18.4,11.6,62,1011.6
2022-09-13,0.4,0.4,12.5,9.5,15.4,20.8,14.6,72,1019.3
2022-09-14,0.3,0.3,12.5,8.5,16.8,12.2,9.3,73,1019.9
2022-09-15,11.1,11.1,13.6,9.5,17.1,21.6,10.2,86,1008.5
2022-09-16,0.5,0.5,16.8,12.0,22.7,20.3,16.1,61,999.0
2022-09-17,0.0,0.0,17.0,13.6,21.0,25.0,19.0,47,999.9
2022-09-18,0.0,0.0,15.9,11.6,21.2,19.8,13.9,49,1003.7
2022-09-19,0.0,0.0,14.8,9.2,20.8,21.8,10.4,59,1008.6
2022-09-20,0.1,0.1,13.9,7.2,19.3,21.0,13.4,69,1015.3
2022-09-21,1.9,1.9,16.6,11.8,20.2,26.7,17.4,82,1012.3
2022-09-22,6.6,6.6,16.2,15.0,18.3,24.7,18.5,83,1011.9
2022-09-23,10.1,10.1,16.0,14.9,17.6,17.1,13.8,89,1009.4
2022-09-24,4.8,4.8,14.6,12.2,19.7,16.6,9.3,90,1005.1
2022-09-25,0.0,0.0,14.1,9.6,20.1,14.6,8.8,78,1009.2
2022-09-26,1.2,1.2,13.8,9.0,17.4,13.2,7.8,84,1010.3
2022-09-27,0.1,0.1,15.7,11.6,21.0,16.4,8.0,83,1006.9
2022-09-28,8.1,8.1,15.7,12.9,20.4,15.9,9.4,85,1005.5
2022-09-29,4.9,4.9,14.5,12.3,17.5,32.7,23.3,85,1011.2
2022-09-30,9.7,9.7,14.3,13.1,16.1,29.8,22.9,82,1017.2
2022-10-01,0.6,0.6,14.4,10.5,16.7,20.1,14.0,70,1016.5
2022-10-02,3.9,3.9,12.7,9.9,16.3,13.6,8.3,84,1013.4
2022-10-03,0.0,0.0,13.6,8.6,18.6,17.6,10.2,72,1014.8
2022-10-04,0.0,0.0,14.7,7.8,21.6,14.1,7.1,76,1015.8
2022-10-05,13.9,13.9,15.1,13.8,16.5,19.6,15.8,82,1019.6
2022-10-06,11.3,11.3,15.5,14.1,16.5,21.4,17.5,90,1015.9
2022-10-07,11.4,11.4,17.3,12.9,22.3,15.0,10.4,88,1009.5
2022-10-08,44.4,44.4,17.3,13.9,23.6,16.3,9.5,88,1007.6
2022-10-09,15.8,15.8,12.9,9.8,15.4,30.3,18.0,78,1013.7
2022-10-10,0.9,0.9,13.5,8.9,16.7,14.0,9.7,75,1019.6
2022-10-11,0.1,0.1,15.3,12.5,18.4,15.3,8.8,73,1018.2
2022-10-12,1.7,1.7,15.8,11.6,19.0,19.8,13.0,79,1016.9
2022-10-13,0.0,0.0,17.1,12.4,19.6,27.7,18.6,77,1012.0
2022-10-14,7.8,7.8,18.0,12.3,23.5,25.1,17.5,65,1005.0
2022-10-15,0.0,0.0,15.7,11.6,20.3,19.4,9.8,71,1011.8
2022-10-16,3.9,3.9,16.4,12.6,20.4,18.5,9.9,79,1012.6
2022-10-17,4.1,4.1,15.7,14.3,18.4,21.7,16.7,81,1014.9
2022-10-18,0.9,0.9,16.5,12.4,19.2,15.1,9.8,83,1014.0
2022-10-19,0.1,0.1,18.4,14.1,23.7,14.8,7.7,89,1011.0
2022-10-20,5.1,5.1,18.6,16.3,21.1,23.8,13.1,92,1010.2
2022-10-21,9.4,9.4,19.1,17.6,22.3,29.6,16.0,90,1007.5
2022-10-22,1.8,1.8,19.4,17.3,23.5,23.5,17.7,85,1006.2
2022-10-23,7.1,7.1,18.6,16.8,21.3,17.1,12.9,89,1007.2
2022-10-24,15.2,15.2,18.1,17.1,20.1,21.7,11.5,92,1004.1
2022-10-25,6.5,6.5,19.8,16.4,25.0,19.0,11.5,84,997.9
2022-10-26,0.1,0.1,21.7,16.4,26.5,19.9,13.7,60,995.3
2022-10-27,1.8,1.8,19.8,16.1,25.0,19.0,12.0,66,995.4
2022-10-28,0.3,0.3,17.9,13.2,22.9,28.4,18.1,52,996.7
2022-10-29,0.7,0.7,18.2,13.6,23.8,21.3,14.5,49,999.2
2022-10-30,0.0,0.0,16.4,11.5,20.7,20.6,12.9,60,1003.6
2022-10-31,3.6,3.6,21.1,15.2,28.3,28.8,18.4,68,992.9
2022-11-01,2.8,2.8,18.4,12.5,21.8,29.7,25.4,56,986.8
2022-11-02,0.2,0.2,13.6,10.7,17.8,30.0,23.1,49,998.8
2022-11-03,0.6,0.6,14.8,9.8,19.9,20.6,13.1,61,1010.6
2022-11-04,0.4,0.4,15.9,12.3,19.4,13.2,7.3,76,1020.3
2022-11-05,0.6,0.6,16.5,10.9,20.9,18.1,9.9,76,1021.6
2022-11-06,0.0,0.0,17.0,11.3,22.4,18.9,10.2,79,1018.5
2022-11-07,1.2,1.2,17.8,13.1,22.3,20.1,11.5,76,1015.9
2022-11-08,0.2,0.2,18.2,13.9,22.2,18.0,11.3,68,1014.9
2022-11-09,0.2,0.2,17.4,12.1,22.0,20.3,11.3,74,1015.9
2022-11-10,0.0,0.0,18.0,13.1,21.8,21.2,12.7,71,1014.0
2022-11-11,0.0,0.0,18.1,11.0,23.2,17.6,9.7,75,1007.4
2022-11-12,0.0,0.0,19.0,13.6,24.2,14.3,8.1,83,1005.7
2022-11-13,2.4,2.4,20.4,15.8,24.6,24.9,13.2,87,1001.4
2022-11-14,1.1,1.1,21.7,17.8,26.6,33.3,21.2,60,995.6
2022-11-15,1.7,1.7,17.5,13.4,21.3,17.4,10.2,71,1001.4
2022-11-16,1.5,1.5,13.8,10.1,18.9,20.4,13.9,61,1004.3
2022-11-17,0.0,0.0,14.2,9.5,17.7,20.8,15.9,67,1008.3
2022-11-18,0.0,0.0,15.2,11.1,18.7,20.2,12.6,73,1008.6
2022-11-19,0.0,0.0,17.1,9.9,21.8,24.5,14.5,77,1001.5
2022-11-20,0.0,0.0,21.0,15.7,25.3,33.0,20.7,45,992.6
2022-11-21,0.0,0.0,18.1,13.3,22.5,37.9,25.7,39,998.0
2022-11-22,0.0,0.0,15.8,11.1,21.7,31.2,23.6,44,1005.4
2022-11-23,0.1,0.1,19.0,11.6,26.5,25.8,13.6,52,1007.4
2022-11-24,0.0,0.0,18.5,13.7,24.3,19.2,10.3,71,1011.4
2022-11-25,1.6,1.6,18.2,12.8,24.4,19.3,8.2,82,1010.2
2022-11-26,0.1,0.1,18.0,15.9,20.9,20.2,15.2,73,1006.8
2022-11-27,4.1,4.1,20.7,14.5,26.9,19.4,9.6,73,998.1
2022-11-28,0.9,0.9,18.3,15.0,20.8,17.3,12.5,81,1000.0
2022-11-29,0.3,0.3,17.6,13.5,22.1,26.4,14.8,71,1006.6
2022-11-30,0.0,0.0,18.0,15.1,20.7,19.5,10.7,66,1011.5
2022-12-01,0.0,0.0,17.7,14.0,20.6,15.8,10.0,72,1009.6
2022-12-02,0.4,0.4,18.5,14.6,20.9,19.4,14.5,67,1010.7
2022-12-03,1.2,1.2,17.9,13.4,21.7,18.8,10.4,76,1011.5
2022-12-04,0.1,0.1,18.4,12.7,23.4,26.0,13.4,75,1009.2
2022-12-05,2.5,2.5,21.3,14.6,28.2,20.0,10.8,73,1001.0
2022-12-06,0.5,0.5,18.8,14.9,21.6,20.5,14.5,76,1001.1
2022-12-07,0.0,0.0,21.1,13.3,27.1,21.4,11.1,61,998.3
2022-12-08,1.2,1.2,18.2,15.5,19.8,25.3,18.4,55,1000.7
2022-12-09,0.1,0.1,16.5,14.1,18.5,19.5,15.4,62,1008.1
2022-12-10,0.4,0.4,17.3,11.9,20.3,19.1,11.1,67,1010.8
2022-12-11,0.1,0.1,20.6,13.6,26.3,28.0,14.0,71,1004.3
2022-12-12,1.5,1.5,23.6,16.6,28.0,30.1,22.5,43,996.3
2022-12-13,0.0,0.0,18.6,13.1,24.4,18.9,12.2,53,1002.1
2022-12-14,0.1,0.1,17.2,12.4,22.8,27.0,15.2,56,1001.6
2022-12-15,0.3,0.3,16.5,12.1,21.2,30.9,20.3,56,1002.8
2022-12-16,0.6,0.6,16.3,13.7,18.7,29.2,21.7,59,1008.4
2022-12-17,2.2,2.2,15.9,13.7,18.6,30.6,23.4,71,1013.8
2022-12-18,5.1,5.1,15.7,13.7,18.5,31.7,22.8,78,1015.6
2022-12-19,0.8,0.8,16.6,14.5,19.1,31.0,23.3,68,1016.8
2022-12-20,0.2,0.2,16.5,12.9,19.8,22.9,15.1,68,1014.9
2022-12-21,0.4,0.4,16.8,12.4,20.4,19.1,11.8,74,1011.4
2022-12-22,0.6,0.6,17.5,12.0,22.4,18.4,11.1,78,1008.4
2022-12-23,0.0,0.0,19.9,12.9,27.5,15.6,6.6,79,1004.4
2022-12-24,0.0,0.0,22.1,15.1,29.0,18.7,8.6,75,1003.8
2022-12-25,0.0,0.0,21.5,17.8,25.5,19.5,13.4,83,1009.4
2022-12-26,0.0,0.0,22.1,15.9,27.5,21.8,11.8,80,1013.8
2022-12-27,0.0,0.0,21.6,15.6,26.5,19.3,12.0,80,1015.2
2022-12-28,0.0,0.0,22.3,17.9,26.5,28.8,16.6,74,1008.3
2022-12-29,0.3,0.3,20.2,18.6,22.4,26.6,17.0,83,1009.6
2022-12-30,5.9,5.9,20.7,18.7,24.0,18.0,12.5,82,1011.3
2022-12-31,1.3,1.3,21.2,17.5,24.3,18.7,11.2,80,1009.5
2023-01-01,0.4,0.4,21.9,17.6,25.2,20.1,12.5,76,1008.9
2023-01-02,0.0,0.0,22.2,18.1,25.9,24.0,14.6,73,1005.5
2023-01-03,0.0,0.0,22.5,17.6,26.4,19.7,12.4,73,999.7
2023-01-04,24.6,24.6,21.1,17.8,24.6,27.4,14.4,84,998.4
2023-01-05,43.2,43.2,18.5,16.5,20.7,35.1,28.4,75,1003.4
2023-01-06,18.1,18.1,17.4,15.2,19.2,31.2,24.3,84,1006.3
2023-01-07,5.5,5.5,18.5,16.6,21.5,24.8,19.9,81,1008.0
2023-01-08,0.9,0.9,18.8,15.1,22.1,19.1,12.6,75,1007.3
2023-01-09,0.0,0.0,19.5,13.5,24.7,16.1,9.2,77,1006.5
2023-01-10,0.1,0.1,20.4,15.2,23.9,20.3,13.0,77,1007.8
2023-01-11,1.3,1.3,21.1,18.3,24.4,14.2,9.2,78,1008.4
2023-01-12,0.3,0.3,21.4,18.1,25.0,20.2,10.3,76,1009.7
2023-01-13,0.1,0.1,21.8,16.3,26.0,22.4,12.2,77,1011.8
2023-01-14,2.6,2.6,22.4,20.1,24.8,23.2,16.7,76,1011.6
2023-01-15,0.0,0.0,23.3,17.6,27.5,26.5,14.0,72,1010.3
2023-01-16,0.4,0.4,23.0,19.1,26.7,18.7,11.8,76,1014.8
2023-01-17,0.5,0.5,22.4,18.6,26.0,19.0,11.3,79,1012.5
2023-01-18,0.9,0.9,23.5,17.4,28.8,25.0,12.7,77,1004.2
2023-01-19,10.1,10.1,19.6,18.5,21.4,32.9,20.7,82,1004.4
2023-01-20,6.4,6.4,18.6,16.6,20.8,19.8,12.2,77,1009.9
2023-01-21,1.9,1.9,20.0,17.2,23.7,17.2,9.7,74,1010.0
2023-01-22,13.8,13.8,18.9,17.3,20.8,13.7,8.1,85,1009.2
2023-01-23,1.1,1.1,20.1,17.3,23.4,17.9,10.7,81,1006.7
2023-01-24,0.5,0.5,21.2,16.0,26.2,17.9,9.3,82,1005.4
2023-01-25,2.8,2.8,21.4,16.3,25.2,19.4,8.7,86,1006.0
2023-01-26,0.0,0.0,24.1,19.4,29.7,18.5,8.3,85,1006.4
2023-01-27,2.6,2.6,22.7,21.3,25.0,18.4,12.0,86,1008.5
2023-01-28,0.2,0.2,24.2,19.5,29.1,25.2,13.2,85,1006.2
2023-01-29,2.8,2.8,25.1,22.2,29.0,15.3,9.3,86,1006.2
2023-01-30,29.2,29.2,22.9,20.5,28.2,23.0,10.6,89,1003.0
2023-01-31,0.3,0.3,22.1,20.0,25.9,29.6,19.6,76,998.0
2023-02-01,0.1,0.1,22.0,19.6,25.1,18.0,13.1,74,996.6
2023-02-02,1.6,1.6,23.2,18.3,27.3,25.0,12.1,77,991.0
2023-02-03,0.0,0.0,22.5,18.9,28.6,20.4,11.5,56,989.4
2023-02-04,0.0,0.0,20.0,15.0,25.7,20.7,13.8,50,999.1
2023-02-05,0.0,0.0,20.5,14.3,25.7,18.9,12.3,60,1008.3
2023-02-06,0.0,0.0,22.8,19.5,26.6,26.5,13.2,76,1010.3
2023-02-07,3.0,3.0,22.6,19.0,26.1,16.1,9.1,79,1009.2
2023-02-08,5.3,5.3,22.1,19.5,24.5,18.2,10.6,77,1008.5
2023-02-09,32.9,32.9,20.6,18.0,23.5,23.8,13.8,87,1005.6
2023-02-10,1.1,1.1,21.7,16.1,27.7,17.0,8.2,83,1001.5
2023-02-11,0.0,0.0,24.1,17.8,32.5,24.9,12.1,76,998.0
2023-02-12,0.0,0.0,22.6,20.0,25.1,31.4,20.9,66,998.3
2023-02-13,4.4,4.4,21.1,19.1,23.2,21.0,15.9,75,1004.0
2023-02-14,10.5,10.5,20.1,17.6,23.2,20.3,15.5,77,1006.6
2023-02-15,1.5,1.5,20.9,16.5,24.8,19.5,9.3,77,1009.8
2023-02-16,0.0,0.0,21.8,16.1,27.7,24.4,11.7,73,1010.4
2023-02-17,0.0,0.0,22.5,17.3,27.6,24.2,12.9,76,1009.4
2023-02-18,0.1,0.1,24.4,17.8,30.2,20.1,11.3,76,1006.9
2023-02-19,0.0,0.0,23.2,20.6,26.0,19.7,13.3,80,1012.0
2023-02-20,0.0,0.0,24.1,19.8,28.3,24.0,14.0,80,1012.9
2023-02-21,10.3,10.3,23.1,19.5,28.1,20.0,11.2,82,1015.4
2023-02-22,20.4,20.4,20.5,18.9,22.6,30.9,22.2,75,1018.6
2023-02-23,2.5,2.5,20.2,17.4,22.7,21.5,13.1,72,1017.1
2023-02-24,0.3,0.3,20.7,16.8,24.3,15.6,10.2,73,1014.5
2023-02-25,0.1,0.1,20.8,15.7,25.7,23.2,12.6,75,1010.6
2023-02-26,0.0,0.0,23.0,17.0,29.1,21.0,11.1,72,1005.3
2023-02-27,1.1,1.1,22.8,20.8,25.1,18.9,13.6,80,1005.7
2023-02-28,1.0,1.0,22.5,19.6,25.5,19.6,10.1,79,1004.6
2023-03-01,0.3,0.3,22.1,19.0,26.2,33.2,15.9,79,1001.6
2023-03-02,1.6,1.6,21.6,18.4,25.0,15.0,8.4,80,1006.4
2023-03-03,25.7,25.7,20.9,18.0,25.0,19.2,8.3,86,1009.2
2023-03-04,2.2,2.2,21.2,18.2,25.1,15.9,7.8,80,1010.0
2023-03-05,0.0,0.0,22.3,17.2,26.9,27.1,14.8,77,1004.8
2023-03-06,0.0,0.0,27.1,20.4,35.8,25.6,14.3,54,997.8
2023-03-07,0.2,0.2,24.1,18.4,31.8,16.3,8.7,67,998.6
2023-03-08,0.0,0.0,22.2,14.2,28.5,15.8,8.4,50,998.9
2023-03-09,0.0,0.0,20.1,14.8,26.4,20.7,9.0,60,1003.9
2023-03-10,0.0,0.0,20.7,14.3,25.6,25.3,14.1,73,1009.1
2023-03-11,0.3,0.3,22.8,16.1,29.3,25.0,12.0,76,1005.6
2023-03-12,3.9,3.9,21.7,19.5,24.8,25.2,18.1,83,1004.9
2023-03-13,4.0,4.0,21.3,20.3,23.0,22.2,13.8,72,1009.8
2023-03-14,5.1,5.1,20.5,18.3,23.5,15.1,7.9,83,1010.5
2023-03-15,0.4,0.4,21.4,17.4,26.5,11.5,5.7,87,1006.4
2023-03-16,0.0,0.0,25.2,18.0,33.3,16.4,9.0,63,1003.1
2023-03-17,0.0,0.0,23.0,17.2,29.2,24.5,13.3,62,1007.8
2023-03-18,0.0,0.0,23.3,18.5,28.6,21.4,11.1,84,1011.8
2023-03-19,0.0,0.0,23.7,19.4,30.3,14.4,7.9,86,1011.0
2023-03-20,2.8,2.8,21.8,20.3,22.9,28.7,21.6,79,1017.5
2023-03-21,0.4,0.4,20.4,19.3,22.5,18.7,13.3,69,1021.2
2023-03-22,13.1,13.1,20.2,17.2,23.5,14.7,8.2,86,1015.6
2023-03-23,11.9,11.9,20.6,18.5,23.9,11.2,6.0,91,1011.0
2023-03-24,1.8,1.8,20.8,18.5,23.6,17.7,11.3,84,1010.6
2023-03-25,10.3,10.3,20.5,18.3,23.7,16.6,10.0,79,1011.8
2023-03-26,0.0,0.0,21.7,19.5,24.3,15.9,10.5,69,1010.4
2023-03-27,6.2,6.2,21.3,18.8,25.2,13.1,8.6,88,1006.3
2023-03-28,2.0,2.0,22.1,19.5,26.3,15.3,9.3,81,1006.3
2023-03-29,6.7,6.7,21.8,18.2,26.5,20.2,15.1,74,999.3
2023-03-30,0.1,0.1,18.2,14.1,22.9,19.5,11.0,62,1000.8
2023-03-31,0.0,0.0,17.6,13.4,23.3,17.6,11.1,64,1004.7
2023-04-01,1.8,1.8,16.4,13.4,18.7,25.6,14.4,76,1008.6
2023-04-02,5.5,5.5,17.3,14.9,20.4,18.5,12.1,80,1012.6
2023-04-03,0.6,0.6,18.2,14.2,22.3,16.4,8.9,81,1014.1
2023-04-04,0.5,0.5,19.0,15.8,23.5,10.2,6.4,77,1012.6
2023-04-05,0.2,0.2,18.9,15.1,22.6,16.2,10.4,78,1009.5
2023-04-06,0.2,0.2,17.7,14.3,22.1,9.3,6.5,83,1007.6
2023-04-07,11.1,11.1,18.0,13.4,23.4,19.1,10.0,86,998.2
2023-04-08,0.0,0.0,18.0,12.7,22.4,29.1,21.4,63,993.9
2023-04-09,0.0,0.0,16.2,13.2,20.2,31.1,22.0,52,999.0
2023-04-10,0.0,0.0,14.5,11.1,19.0,23.2,15.0,55,1002.4
2023-04-11,0.0,0.0,15.6,10.5,20.7,20.6,15.2,65,1004.7
2023-04-12,1.8,1.8,15.7,10.8,21.5,11.7,7.7,77,1001.8
2023-04-13,11.4,11.4,16.3,12.7,20.2,23.5,14.3,83,1003.2
2023-04-14,2.1,2.1,16.9,14.9,19.4,19.6,15.6,84,1006.5
2023-04-15,0.0,0.0,17.8,11.8,24.0,21.8,12.7,76,1002.4
2023-04-16,0.6,0.6,19.6,14.2,25.0,25.9,16.3,58,1000.4
2023-04-17,0.2,0.2,16.6,12.2,20.4,16.9,10.7,69,1015.0
2023-04-18,0.0,0.0,16.7,11.4,22.1,14.5,8.7,76,1017.3
2023-04-19,1.1,1.1,17.3,11.4,23.2,15.0,8.9,81,1012.6
2023-04-20,13.6,13.6,17.1,15.8,18.9,23.6,16.8,86,1016.7
2023-04-21,1.1,1.1,17.4,14.1,20.4,20.6,14.5,79,1021.4
2023-04-22,1.6,1.6,17.1,13.5,21.3,15.6,8.6,83,1023.5
2023-04-23,3.9,3.9,17.8,13.9,21.6,18.6,10.9,84,1025.1
2023-04-24,2.9,2.9,18.5,15.6,22.3,17.7,10.0,80,1025.8
2023-04-25,0.0,0.0,17.3,12.7,23.2,16.7,8.7,82,1022.4
2023-04-26,0.3,0.3,17.3,12.5,21.8,14.3,9.3,81,1020.8
2023-04-27,0.2,0.2,18.2,13.2,22.9,19.1,11.9,77,1017.2
2023-04-28,0.0,0.0,18.1,11.6,25.0,17.3,9.6,81,1009.6
2023-04-29,13.6,13.6,16.7,15.2,18.4,13.6,7.9,86,1003.9
2023-04-30,9.3,9.3,15.0,11.9,18.3,17.4,13.7,78,1004.4
2023-05-01,0.0,0.0,13.9,10.0,18.6,16.3,12.0,70,1007.4
2023-05-02,0.0,0.0,15.3,11.3,20.9,22.7,13.9,69,1008.9
2023-05-03,0.0,0.0,16.9,12.2,22.0,26.0,17.9,60,1008.3
2023-05-04,0.0,0.0,14.3,10.7,18.6,26.3,14.0,65,1012.4
2023-05-05,0.0,0.0,14.5,8.5,20.8,16.6,10.8,78,1011.5
2023-05-06,0.0,0.0,13.4,8.2,19.6,14.7,9.7,73,1010.9
2023-05-07,6.0,6.0,10.9,8.2,15.0,29.8,16.6,76,1008.9
2023-05-08,2.9,2.9,11.9,8.6,16.0,33.4,25.8,54,1009.1
2023-05-09,0.0,0.0,13.5,10.0,17.9,23.7,18.4,60,1014.9
2023-05-10,0.0,0.0,13.1,8.8,18.8,16.3,11.6,72,1019.8
2023-05-11,0.0,0.0,13.8,9.1,19.5,12.2,9.1,82,1022.4
2023-05-12,0.0,0.0,14.2,8.8,21.0,11.8,7.7,87,1022.7
2023-05-13,7.1,7.1,15.5,12.7,19.4,14.8,8.7,85,1024.2
2023-05-14,1.6,1.6,14.6,11.0,18.4,11.8,6.5,87,1022.5
2023-05-15,2.5,2.5,13.6,10.7,18.9,9.7,5.7,90,1018.3
2023-05-16,0.0,0.0,14.4,9.5,20.3,19.1,12.1,76,1013.1
2023-05-17,7.3,7.3,13.6,11.3,16.0,27.9,22.3,80,1016.3
2023-05-18,2.1,2.1,12.2,9.6,15.1,21.8,15.6,81,1013.8
2023-05-19,0.0,0.0,11.5,7.3,17.2,14.8,12.1,67,1010.9
2023-05-20,0.0,0.0,11.7,7.8,17.8,18.8,15.1,66,1009.3
2023-05-21,0.3,0.3,12.9,9.6,17.7,36.9,21.3,64,1009.6
2023-05-22,0.0,0.0,11.6,7.1,18.0,16.3,9.4,70,1018.8
2023-05-23,0.0,0.0,10.8,6.1,18.1,12.8,8.4,72,1020.7
2023-05-24,0.0,0.0,11.0,5.9,18.9,10.9,7.7,82,1019.0
2023-05-25,0.0,0.0,13.8,5.8,22.3,15.4,11.7,56,1011.5
2023-05-26,0.6,0.6,13.5,8.6,16.0,31.7,18.1,58,1007.1
2023-05-27,0.0,0.0,10.6,6.6,16.5,21.9,15.0,64,1010.9
2023-05-28,0.0,0.0,10.7,6.0,16.6,21.3,13.9,65,1009.1
2023-05-29,0.0,0.0,12.5,6.8,19.8,19.6,11.4,68,1010.7
2023-05-30,0.0,0.0,13.3,7.7,20.1,16.2,11.8,69,1015.2
2023-05-31,0.0,0.0,14.3,8.6,20.9,15.6,9.6,72,1012.4
2023-06-01,0.0,0.0,15.6,11.3,21.3,13.2,9.4,73,1011.4
2023-06-02,0.3,0.3,14.6,10.3,20.0,14.7,9.1,89,1017.6
2023-06-03,0.1,0.1,15.7,11.8,21.5,17.9,9.9,86,1018.9
2023-06-04,0.6,0.6,16.5,14.5,18.7,18.3,14.5,73,1025.5
2023-06-05,0.0,0.0,15.4,12.6,18.6,13.5,8.9,73,1023.8
2023-06-06,0.1,0.1,14.3,10.4,18.3,11.0,6.9,87,1021.8
2023-06-07,0.0,0.0,14.8,10.3,19.7,17.2,10.3,86,1018.7
2023-06-08,2.5,2.5,13.7,10.3,17.5,19.7,12.3,84,1009.5
2023-06-09,0.0,0.0,12.8,7.8,19.0,21.3,11.8,68,1009.7
2023-06-10,0.0,0.0,11.5,7.9,17.0,13.4,8.9,72,1015.8
2023-06-11,0.0,0.0,10.1,5.6,17.1,12.0,8.6,79,1017.8
2023-06-12,1.3,1.3,11.6,5.9,19.0,14.2,8.8,84,1013.8
2023-06-13,0.0,0.0,14.5,11.3,19.3,18.2,12.9,69,1007.2
2023-06-14,0.0,0.0,12.1,7.7,16.9,20.2,14.4,60,1007.4
